fix_name,latitude,longitude
TEKKK,42.412736,-71.098636
TEKTE,44.133297,-69.869328
TELBA,52.664444,-2.318603
TELEE,37.374611,-77.154678
TELEX,40.711797,-73.909681
TELIN,48.244722,-4.199722
TELLE,42.373206,-71.463425
TELMU,35.637778,-14.530556
TELNE,38.942031,-75.763375
TELTU,50.811089,-0.754914
TEM01,50.720053,-3.504386
TEMPR,43.883333,-71.266667
TEMPU,44.846944,-0.995556
TEMTO,47.594917,-0.615056
TEMVE,39.430586,-74.598286
TENDU,37.417444,-6.117639
TENPY,39.748269,-75.746361
TENSO,53.600525,-2.2075
TEPRA,46.495833,-2.424444
TERDU,52.652056,-9.342056
TERIA,42.605486,-72.959353
TERIO,47.960164,-77.755989
TERKU,48.03,-3.616667
TEROC,36.969858,-78.627311
TERPO,47.348889,-1.928889
TERPZ,39.222419,-77.138969
TERSA,40.725028,-2.137833
TERTU,64.434167,-21.728611
TERUC,36.863033,-76.441142
TERVA,40.416667,-9.591111
TESCO,42.673822,-72.128836
TESDE,40.610464,-78.763772
TESGI,60.881572,-45.576464
TESGO,63.973261,-21.472533
TESKE,39.487797,-74.6482
TESOX,47.636758,-52.491347
TESSE,66.334106,-18.030511
TESTA,39.017997,-74.912364
TESUK,43.850833,-78.815556
TESVO,66.866667,-51.389167
TETAD,43.756667,-79.939444
TETAE,42.772406,-71.980561
TETAR,44.990408,-63.711753
TETED,48.368428,-53.70175
TETER,40.86655,-74.062867
TETIN,45.244828,-67.361161
TEVAB,48.168756,-54.172733
TEVAD,43.446389,-78.75
TEVAV,47.686092,-66.025181
TEVEV,53.342758,-60.87715
TEVIV,67.510178,-64.093386
TEVOM,53.528483,-64.444075
TEVOT,45.722347,-62.457586
TEVSI,51.350208,-1.05035
TEVUK,51.668172,-76.263106
TEWXI,51.810494,-2.029253
TEXAP,59.481347,-69.669881
TEXED,47.545833,-54.152778
TEXEE,45.172844,-67.525303
TEXEN,45.208903,-75.459253
TEXEX,55.282031,-77.765256
TEXID,43.583333,-78.966667
TEXIK,55.068611,-59.519553
TEXOG,46.282611,-79.241064
TEXOV,45.839861,-66.642556
TEXOX,49.026308,-57.502081
TEXUB,46.2555,-64.497167
TEXUN,53.0,-61.85
TEZER,38.821431,-77.632653
TGTHR,39.035669,-77.239914
THALL,38.332722,-79.244794
THALN,41.722139,-72.860594
THANE,38.878061,-76.897292
THDER,44.213422,-68.779953
THEOO,37.592967,-78.122286
THHMP,37.491519,-77.319097
THINA,37.327097,-77.650317
THINK,42.228733,-77.280333
THOME,42.130108,-78.779133
THR04,53.173244,-2.984703
THRED,50.498642,-1.663897
THRET,39.216075,-77.432044
THROG,35.956358,-79.782781
THUMB,41.523322,-72.358833
THURO,45.556944,-74.907778
THZMN,39.022181,-77.865569
TIBBY,38.895831,-77.436867
TIBEG,63.679358,-68.385706
TIBEM,46.356558,-79.155025
TIBEP,47.837969,-65.0783
TIBGA,52.390681,-5.451392
TIBIA,35.906203,-78.600469
TIBIB,43.780319,-79.924692
TIBIG,55.506411,-60.130992
TIBIM,47.243653,-61.682417
TIBLI,65.2325,-14.781222
TIBOG,46.895056,-55.858639
TIBOK,48.456478,-72.193731
TIBRA,64.292778,-20.928333
TIBUB,46.307136,-63.031317
TIBUP,49.941603,-77.908133
TIBUX,44.597881,-65.718689
TICAT,43.350131,-79.821275
TICBU,44.559067,-69.201267
TICKL,40.568072,-74.052136
TICON,38.679333,-77.361833
TIDAP,43.790464,-79.434778
TIDAT,53.581567,-64.229017
TIDEN,53.662689,-75.908858
TIDGO,53.843889,-9.370278
TIDMA,49.313586,-1.936169
TIDOD,46.38405,-64.962964
TIDON,44.900408,-79.287414
TIDUL,45.25685,-75.350342
TIDVI,38.124097,-26.151403
TIFZY,42.599553,-76.618903
TIGAV,47.157497,-65.224431
TIGET,44.390556,-77.161944
TIGEX,46.582967,-75.523808
TIGGI,35.966667,-10.935556
TIGGY,50.616817,-0.858361
TIGIP,55.4488,-60.228092
TIGOR,47.4152,-54.113928
TIGPA,51.976861,-8.555944
TIGTE,35.346744,-77.930922
TIGWE,51.806314,-3.216086
TIHWO,40.620928,-73.756208
TIHYI,40.220139,-77.074828
TIICE,38.803792,-77.559581
TIKCA,51.492658,-5.450381
TIKEE,38.618436,-78.248797
TIKIX,45.359611,-63.720453
TIKLE,40.850828,-75.638258
TIKOP,44.360803,-78.511606
TIKTE,38.848517,-77.608856
TIKTU,55.798047,-6.599994
TIKUK,46.186128,-71.642781
TIKUM,42.926528,-79.949767
TIKUR,47.849044,-59.569353
TILAC,46.792181,-71.436578
TILAD,44.965297,-63.406911
TILAM,43.697778,-79.940833
TILAX,44.039128,-76.741503
TILED,37.266094,-68.973267
TILLE,43.113881,-75.950206
TILNI,54.547614,-1.854969
TILOD,58.120136,-68.479378
TILOG,45.151958,-75.808678
TILTZ,35.454533,-77.759314
TILUB,45.806389,-73.795278
TILUT,52.78925,-71.930328
TIMAL,48.698344,-54.631583
TIMAT,46.280839,-63.224636
TIMBE,39.224042,-77.25975
TIMDE,44.09515,-73.515956
TIMKE,42.857117,-73.599892
TIMLU,63.628842,-21.168333
TIMPO,52.558772,-1.163808
TIMTO,38.387778,-27.321389
TINAN,50.666608,-3.448203
TINEK,37.651944,-3.628889
TINNI,40.970236,-74.525131
TINVA,53.549331,-2.080428
TIPIL,53.166667,-1.739758
TIPKE,44.672042,-69.344361
TIPMO,53.894583,-8.951333
TIPOD,53.435611,-3.284739
TIPTA,54.803483,-1.611397
TIPUR,52.589167,-8.125167
TIQUH,48.416667,-6.215556
TIRAV,46.598889,-1.390833
TIRIK,59.538611,-1.203889
TIRKO,38.845556,-27.178333
TIRTL,37.673947,-77.329225
TIRUK,51.997361,-8.785
TIRYN,40.643739,-74.120842
TIRZA,38.769325,-76.8517
TISEV,59.861147,-1.648619
TISMO,52.134667,-8.013167
TITAN,42.957778,-3.975028
TITUB,48.7925,-3.578611
TIVER,50.80905,-3.423792
TIVLI,42.805,-0.436667
TIVLU,46.5,-8.0
TIVNE,40.174839,-77.014103
TIVTE,38.825925,-79.792808
TIVUC,41.930525,-76.438103
TIXEX,52.13,-1.012
TIXON,49.148389,-1.904139
TIYDU,39.367031,-75.190117
TIYUL,42.454664,-75.156325
TIZDU,51.772956,-3.393819
TJAYY,42.310339,-70.965892
TKMAN,42.581936,-71.180886
TL30A,55.983314,-3.003558
TLA29,55.826547,-3.979592
TLA30,55.954503,-2.991061
TLA32,56.023244,-3.517872
TLA33,56.039617,-3.5231
TLA38,56.109358,-3.645592
TLD28,40.351475,-3.987358
TLD29,39.563294,-4.000964
TLD48,39.964758,-3.3078
TLERR,42.486678,-70.946044
TMAAC,36.404017,-78.265675
TN014,35.59845,-5.053208
TN016,35.738919,-5.381167
TN017,35.730392,-5.204728
TN019,35.678306,-5.101031
TN01F,66.132319,-15.345378
TN01I,66.032769,-15.357611
TN024,35.624717,-5.268092
TN245,35.671836,-5.187386
TN247,35.720331,-5.104119
TN252,35.616622,-5.259106
TN254,35.655153,-5.160458
TNF19,66.306436,-15.32375
TNKEE,41.203083,-79.197222
TNKRR,41.581531,-73.635228
TNM51,66.296014,-15.325053
TNUCK,42.262583,-71.866103
TO,65.500433,-18.150953
TO001,40.664722,-2.581111
TOBBR,47.696894,-64.77555
TOBEK,40.196306,-3.424444
TOBID,52.216667,-1.466389
TOBKE,43.883903,-70.215236
TOBMO,56.7606,-6.469586
TOBOR,52.5,-15.0
TOBRI,52.954778,-8.697111
TOBSI,64.335383,-23.430753
TOBUY,40.117219,-76.312797
TOCUB,40.499928,-74.290561
TODBI,51.443431,-0.103272
TODOY,42.303381,-76.243939
TOEBE,40.983194,-73.828536
TOEDO,41.071764,-73.548992
TOFEF,39.528889,-7.366389
TOFLO,47.794167,-4.109444
TOGAH,39.000358,-76.527617
TOGBO,52.277472,-7.030472
TOGJU,40.336875,-78.305094
TOHER,41.395375,-73.412778
TOJAQ,50.483272,-3.665628
TOLAN,65.603056,-49.348611
TOLLY,44.398917,-69.626578
TOLVO,37.667722,-5.615
TOMAC,39.684147,-78.136006
TOMIE,43.169658,-71.457011
TOMMZ,35.402417,-75.063822
TOMPO,50.711944,-3.555278
TOMTO,52.873556,-8.151444
TOMYD,39.727506,-77.133025
TOMYE,41.080203,-72.405128
TONEO,37.549025,-77.488992
TONNI,42.37335,-70.613533
TONNY,44.185444,-79.723106
TONQU,50.38595,-3.312508
TOOBN,38.998419,-76.990508
TOOEY,40.317322,-75.693208
TOOJM,37.896936,-77.277611
TOOPR,39.165089,-77.432836
TOPKE,42.995597,-78.404203
TOPRR,39.846981,-73.536672
TOPTO,42.487222,-71.407936
TOPTU,42.796611,-0.193611
TOPVI,38.918542,-9.0624
TORBY,40.803331,-74.134047
TORGO,53.132467,-3.266328
TORLU,52.987778,-7.583056
TORNE,39.906083,-75.047322
TORNI,45.100278,-76.231936
TORNL,44.615417,-65.696039
TORPY,41.458494,-70.878383
TORRE,36.968333,-6.462778
TORUC,40.868992,-72.671028
TORVI,49.647483,-2.065158
TOSDI,40.990833,-6.288611
TOSGA,37.625556,-2.307222
TOSPE,43.409075,-70.392089
TOSTO,38.36425,-1.936139
TOSTR,41.504392,-78.463303
TOSUY,35.128117,-79.003011
TOTAR,55.1301,-77.849586
TOTEN,46.326989,-63.949314
TOTHH,41.873847,-74.597053
TOTIN,58.067228,-68.098803
TOTTU,42.762667,-72.012072
TOTUX,46.733844,-71.476097
TOVAE,42.917658,-78.430553
TOVBA,41.454444,-8.981111
TOVEL,53.838558,-2.694839
TOVET,45.431669,-75.686244
TOVIE,39.007753,-74.793631
TOVOP,43.844167,-79.278611
TOWBT,41.132039,-70.136844
TOWIN,40.535211,-75.400378
TOWTE,54.739311,-0.667144
TOXAG,57.985944,-68.131747
TOXAL,45.142778,-71.582222
TOXAX,45.337158,-65.729817
TOXEG,46.012436,-66.111556
TOXIB,45.918525,-66.799436
TOXIP,45.929411,-77.067794
TOXIR,53.563358,-76.487103
TOXIT,58.966667,-58.0
TOXIV,53.864406,-72.598256
TOXON,45.478831,-74.126214
TOXOP,48.473003,-70.802886
TOXTA,55.251603,-4.451303
TOXUK,44.075928,-78.746039
TOYUB,40.045561,-74.334542
TPUCK,37.199078,-79.966047
TRAAD,42.257225,-77.520786
TRACN,39.080394,-76.673283
TRAFT,42.544722,-70.8575
TRAGG,40.095764,-75.939108
TRAIT,41.284653,-71.917597
TRANZ,40.858875,-73.375222
TRAVA,43.088433,-78.534744
TRCCY,40.610564,-73.242631
TRCIE,42.374919,-70.805675
TREAA,38.678958,-77.440089
TRESA,41.880447,-73.818556
TRIDO,43.558572,-70.6436
TRIER,45.568864,-70.613397
TRIKY,44.656508,-73.943742
TRING,39.033333,-77.347667
TRINT,42.653686,-75.461394
TRISH,39.503453,-76.373886
TRIXY,39.139222,-78.121111
TRKEY,37.474164,-77.142567
TRN30,55.721164,-4.276733
TRN34,55.866956,-4.662989
TRNBL,39.569433,-75.543256
TROIA,38.073253,-8.879153
TROSI,42.755717,-73.516169
TROTH,35.670228,-77.378578
TROTZ,39.112103,-76.312897
TROXL,40.555283,-75.307989
TROYJ,40.729697,-72.471256
TROYY,42.080431,-71.795094
TROYZ,39.684,-76.118242
TRPLJ,36.431919,-75.192697
TRPOD,38.338981,-75.533847
TRSEA,44.607356,-74.160669
TRSSK,37.227336,-77.831181
TRSTN,38.086925,-77.7733
TRUDE,41.333881,-73.196872
TRUER,41.393822,-77.144303
TRUIT,37.723083,-77.456447
TRUKK,38.093047,-76.801861
TRUNT,42.606928,-79.092964
TRUTH,38.776689,-76.110658
TTATT,43.050333,-70.800706
TTERI,42.529572,-70.515261
TTIMM,37.588389,-77.448161
TTREY,40.765883,-73.844158
TUBEG,45.001286,-63.528958
TUBEL,45.907356,-66.595294
TUBER,39.365533,-74.751442
TUBNO,50.189239,-5.836231
TUBOB,56.318017,-62.181211
TUBOT,51.388858,-58.703758
TUBOV,46.346258,-75.959278
TUBSU,52.068333,-1.674444
TUBUY,43.54445,-71.512822
TUCUD,38.628894,-76.432286
TUCUR,39.636956,-74.57485
TUDDO,42.931189,-77.371869
TUDEP,51.166667,-53.233333
TUDER,53.017856,-61.128025
TUDLE,42.921256,-76.553142
TUDOB,49.083331,-79.250019
TUDOG,43.645464,-79.172625
TUDOZ,38.336514,-77.3603
TUDUB,47.551503,-70.132483
TUDUK,46.245894,-60.162342
TUDVE,42.479264,-76.441133
TUFFI,44.823078,-70.441875
TUFOZ,51.016947,-0.506753
TUGEP,48.975928,-76.938903
TUGGR,37.685756,-75.610256
TUGGZ,40.931039,-74.053558
TUGIN,47.712061,-52.667692
TUGIP,43.643469,-79.648956
TUGME,40.964239,-73.501283
TUGNU,65.445058,-19.705778
TUGOY,39.207236,-79.963961
TUGSI,54.0,-7.183333
TUGUB,45.978356,-67.781169
TUGUX,44.782783,-76.028156
TUJAG,50.033333,-1.466667
TUKAV,48.870897,-72.580469
TUKIE,38.743014,-75.999903
TUKIR,45.251942,-76.239006
TUKUY,42.755042,-73.700811
TULAD,67.635369,-63.879647
TULEG,43.731903,-76.719397
TULEL,53.5963,-77.589053
TULLY,40.177164,-74.863358
TULME,35.278044,-78.205522
TULSE,42.497975,-73.714192
TULTA,48.576825,-8.0
TULUE,43.886708,-69.322439
TULUT,45.453942,-65.839678
TUMAE,42.990036,-71.672839
TUMEM,54.970764,-67.100067
TUMTI,53.07765,-1.604211
TUNAV,39.315,-11.373611
TUNDO,64.332736,-51.964797
TUNDR,38.743814,-76.260825
TUNIT,49.381389,-3.0
TUNLE,43.16305,-77.54205
TUNNI,60.0,-70.0
TUNSO,55.111178,-4.961328
TUNUP,53.93,-3.184167
TUNUY,42.855011,-70.974806
TUPAR,46.429167,-0.662778
TUPEM,53.837936,-3.481903
TUPER,44.196103,-74.410103
TUPIX,37.076111,-7.383333
TUPUE,36.254761,-79.760178
TURCO,37.903939,-78.311856
TURDO,47.447778,-6.968056
TURDU,49.091139,-0.464722
TUREE,38.434722,-77.083333
TURET,37.003028,-75.785653
TURGA,38.138939,-78.712464
TURLU,50.076389,-8.0
TURON,42.067917,-8.563417
TURPU,42.677833,-1.542556
TURTE,45.649881,-68.830672
TURVE,44.444711,-72.701639
TURYN,43.389769,-75.628319
TUSAE,43.019747,-72.385306
TUSEX,37.823672,-26.092989
TUSKY,43.565,-67.0
TUSTY,46.333436,-67.799239
TUSUG,59.992389,-1.464144
TUSUY,40.635933,-73.004394
TUTDU,42.698075,-73.452097
TUTIT,73.037539,-55.958933
TUTOR,41.654631,-70.958011
TUTSY,42.456453,-76.407278
TUVEN,51.0,-8.25
TUVIV,59.012111,-3.253478
TUVPU,54.013639,-7.932722
TUXAL,43.638972,-6.356583
TUYOP,42.895211,-71.537422
TUYOT,41.290025,-75.766231
TUYUC,43.481614,-71.720342
TWANE,39.182528,-75.959497
TWEAK,39.338219,-77.369906
TWHYY,35.397486,-79.114661
TWICH,38.408231,-77.332453
TWIIN,41.749403,-76.456986
TWINC,43.654572,-70.162836
TWIRK,39.576861,-77.212431
TWOIF,42.471294,-71.142047
TWOOT,38.730764,-77.439322
TWORF,40.969792,-73.632472
TYCHO,40.763083,-72.949792
TYGAR,39.248136,-79.975742
TYGRT,38.901044,-79.846272
TYLER,38.597811,-76.877689
TYLIR,43.059147,-71.167117
TYMAN,40.908981,-77.385417
TYNIE,40.739403,-74.062267
TYPNZ,38.045606,-77.921867
TYRAN,37.057503,-76.428053
TYROD,42.466878,-76.773225
TYROO,40.735,-78.331389
TYROX,37.621264,-77.292764
TYSOR,55.422225,-4.862078
TYSTI,59.373333,-1.244444
TYYLR,41.724672,-75.719308
TZZ20,41.7361,-1.483528
UBANI,41.557853,-9.239519
UBCAM,51.951161,-3.003386
UBELY,44.463575,-73.359636
UBESO,36.7475,-7.813889
UBFUX,52.743767,-2.880039
UBISE,43.8495,-73.414781
UBKUC,36.788303,-76.690411
UBTEG,45.486764,-73.541872
UBTEV,48.746917,-65.033994
UBTIT,45.361269,-73.478858
UBTIV,44.329747,-78.685728
UBTIX,47.0,-77.833333
UBTOM,46.984153,-65.137456
UBTUM,49.820783,-78.085442
UBUCK,40.902228,-74.424342
UBUTY,38.524444,-76.466739
UBVED,47.334725,-67.951372
UBVEL,43.932317,-59.847261
UBVET,48.476481,-67.956328
UBVIT,48.214992,-54.0644
UBVOB,51.375414,-58.835022
UBVON,53.618467,-78.036672
UBWAY,36.586653,-79.916442
UBZIT,38.647222,-8.882222
UCAKE,42.793,-72.005619
UCANA,42.969967,-74.222194
UCCOX,44.625092,-69.888536
UCEKA,43.675556,-72.296019
UCEKU,43.222361,-72.919111
UCELU,36.293203,-78.634147
UCENO,44.419833,-69.868939
UCEYA,40.784025,-74.348897
UCFAM,44.0676,-68.808108
UCGEL,37.479406,-75.850153
UCHOB,42.144164,-78.998461
UCIYE,41.815283,-73.724592
UCJAT,53.935111,-8.606611
UCOKE,44.675553,-72.619636
UCORE,36.470578,-78.856903
UCOYA,39.273472,-79.8953
UCPIP,39.780328,-75.025761
UCREK,38.025881,-79.048953
UDADE,37.602569,-77.366083
UDALA,43.110278,-2.510472
UDALO,57.198378,-7.529525
UDBAG,45.823797,-74.126969
UDBAK,52.975911,-66.896144
UDBAM,46.756667,-71.981111
UDBIK,46.195606,-63.186244
UDBIT,45.083333,-75.833333
UDBIV,47.185664,-55.420806
UDBOR,53.543533,-63.982975
UDBUM,46.288919,-79.400972
UDBUP,52.427778,-55.531453
UDECA,42.691536,-77.846747
UDERE,38.876578,-77.040272
UDEYO,39.418875,-77.922681
UDGAK,46.105242,-75.090542
UDGEX,70.473569,-68.528906
UDGIT,45.947072,-66.615372
UDGIV,59.131597,-69.687819
UDGOR,45.095597,-64.595128
UDGOV,45.419461,-76.145444
UDGUN,45.382997,-65.826086
UDGUR,51.644,-76.396833
UDIYU,39.013392,-77.574569
UDKOB,53.833558,-72.719761
UDKOG,45.29125,-66.043233
UDLAN,51.714375,-76.004497
UDLAP,47.677006,-65.141828
UDLAT,47.703003,-52.856572
UDLOD,48.141606,-65.688306
UDLOK,46.407169,-70.813183
UDLUB,52.258028,-66.648656
UDLUT,71.420906,-79.811681
UDLUV,49.003161,-79.215806
UDMAR,57.583333,-62.916667
UDMEM,44.584664,-66.9431
UDMUG,44.881111,-78.981389
UDMUV,45.982261,-66.722522
UDNEM,43.145742,-79.254181
UDNOD,53.153756,-60.807172
UDNOX,44.354986,-78.068775
UDNUX,47.571747,-65.460511
UDOPE,42.652131,-77.805006
UDPEB,48.71635,-68.398842
UDPET,46.439547,-79.449153
UDRUB,41.424167,-8.7275
UDUCY,38.591983,-77.015903
UDUDE,38.681956,-77.180503
UDUNE,36.037069,-76.351461
UDUSE,40.539844,-79.406053
UFATU,39.267864,-75.167358
UFAZY,45.572478,-68.586247
UFBIL,43.032453,-78.236744
UFEMI,36.482253,-77.177044
UFERA,44.085669,-72.477361
UFERI,37.856392,-75.421006
UFEYA,38.428864,-78.808631
UFFIN,36.512978,-79.475122
UFKAH,52.825989,-0.265389
UFMEZ,53.204011,-0.581564
UFPOZ,53.466103,-4.110278
UFTAC,41.116925,-70.244403
UFUZE,52.903072,-0.151547
UGAQO,40.796092,-74.024947
UGASE,42.404517,-78.231969
UGBET,51.616986,-0.118106
UGEYO,40.046292,-78.446242
UGHUK,53.130083,-0.209719
UGIBE,42.193056,-72.491667
UGJOB,39.245211,-79.82535
UGJUT,51.6637,-0.242361
UGOCO,43.136308,-79.078328
UGOOD,40.320556,-75.897381
UGTIF,54.081556,-1.529086
UHAWO,36.085667,-75.6836
UHHOZ,38.754283,-79.725794
UHIRO,35.183417,-77.766042
UHLAN,41.974447,-72.737178
UHNUF,41.339936,-73.594031
UHOZO,39.006517,-75.029606
UHULU,39.005644,-75.157886
UHVEF,44.263564,-73.958539
UJEFO,41.508514,-71.574306
UJEGE,42.536386,-71.08245
UJILE,42.581422,-77.758164
UJODY,40.656767,-74.045542
UJORO,35.172928,-78.748008
UJTAP,42.337589,-75.340908
UK401,72.767078,-56.393353
UK402,72.799814,-56.519911
UKAMY,36.106933,-76.538642
UKAYU,41.682783,-73.792486
UKEGE,40.848481,-73.033633
UKF04,72.695844,-56.272572
UKF22,72.875208,-56.072136
UKI04,72.621431,-56.395656
UKI22,72.956311,-56.015842
UKIEY,39.390697,-75.678897
UKIGI,49.005633,-54.833925
UKIRU,58.049778,-67.946775
UKM04,72.774378,-56.141392
UKMOR,50.246986,-63.718422
UKMUL,48.446389,-78.024761
UKNEB,44.118475,-76.789975
UKNIX,42.945697,-78.918222
UKNUL,48.563553,-58.85225
UKNUM,45.922308,-66.667167
UKOBO,46.117408,-63.285106
UKODI,47.482067,-61.854133
UKOSO,44.894667,-63.641833
UKOXI,47.654339,-59.412881
UKOYO,46.784242,-67.987358
UKPAG,43.684828,-78.831231
UKPAM,45.975225,-72.555008
UKPED,46.02355,-64.776689
UKPIB,45.365089,-65.995503
UKPOB,46.544683,-71.515203
UKPOH,43.157314,-70.497156
UKPOV,54.683297,-70.925972
UKPUR,56.291733,-62.493567
UKREM,45.804428,-77.210183
UKRID,48.4303,-71.380103
UKROX,43.612617,-79.385603
UKRUT,46.25005,-71.737369
UKSIL,53.625386,-77.704058
UKTEK,56.339572,-62.128719
UKTEL,47.333069,-72.780736
UKTIM,50.300369,-59.786317
UKTIX,45.971428,-71.553536
UKTOB,45.328708,-79.874297
UKVAT,44.90895,-63.344647
UKVIG,45.812142,-74.4268
ULAGU,45.188586,-75.727719
ULAKE,36.494539,-79.704703
ULAKY,43.676217,-71.968967
ULAPU,47.840956,-69.339914
ULATO,48.671225,-68.1357
ULBAR,45.053706,-63.583939
ULBER,46.975,-56.018056
ULBOD,62.848061,-69.877192
ULBOM,46.880283,-71.265125
ULBUK,45.514689,-71.888969
ULBUX,47.520961,-77.181717
ULDAD,45.637569,-73.011506
ULDAX,45.180489,-75.590978
ULDER,52.730317,-76.014811
ULDON,50.971667,-72.323333
ULENO,48.2389,-54.239881
ULESI,45.383572,-63.610292
ULGED,66.940058,-52.458353
ULIDE,36.027692,-79.869181
ULINO,44.497867,-79.283953
ULIPI,43.500989,-79.85495
ULKIM,65.487756,-13.901869
ULLAP,57.9,-5.169222
ULMOD,58.309769,-2.718408
ULNAB,45.41375,-2.440611
ULOFI,43.432972,-3.232389
ULOGE,45.630775,-68.62725
ULOVY,46.972969,-68.049469
ULPUG,53.754961,-1.437736
ULSAX,53.598333,-1.95
ULSIT,52.869444,-8.881944
ULTAG,53.700278,-6.738111
ULTIB,51.659881,-0.278753
ULTIT,38.532278,-9.204903
ULUBO,48.21315,-78.814156
ULUGU,45.436575,-65.904711
ULUTU,49.391383,-62.410586
ULVAX,41.004233,-7.834547
ULVOT,37.624319,-9.989819
UMADI,48.253694,-79.791936
UMAGY,42.824658,-77.189311
UMAIN,44.886083,-68.942039
UMAKU,48.330275,-70.871158
UMALA,47.485403,-52.572275
UMANE,41.835225,-69.800219
UMANI,63.807431,-68.669097
UMANU,58.135847,-68.714733
UMARU,62.529394,-77.646614
UMAVI,56.597986,-78.943031
UMAVU,43.151175,-79.431844
UMBLE,40.078381,-74.483869
UMBOB,50.214053,-5.739942
UMBRE,37.394089,-77.819306
UMDAR,53.63425,-6.526528
UMEDA,48.508928,-68.046144
UMEDI,44.473458,-79.829461
UMELU,48.442664,-70.633647
UMESI,50.833333,-52.6
UMESO,61.667,-73.244
UMETI,47.58,-59.258194
UMKIL,53.184869,-2.623072
UMLAT,51.672139,-0.694256
UMLER,47.5,-8.75
UMOWI,53.334139,-6.14975
UMOXA,47.5,-8.0
UMSUK,61.2698,-44.868539
UMTAL,63.464722,-23.876667
UMUKA,36.710833,-3.809306
UMUMU,50.895092,-2.911578
UMUMY,44.944736,-71.455136
UMVUR,64.414228,-51.850608
UNAVY,44.962344,-68.790406
UNAXA,53.775972,-9.091361
UNBEG,52.805111,-9.729944
UNBLE,38.756711,-75.304792
UNBUT,36.0,-5.333333
UNCAP,44.475414,-69.93225
UNCUT,35.96215,-78.531267
UNDIN,65.182006,-13.074722
UNDUX,53.641736,-4.310767
UNEKO,46.33,-3.190278
UNFIT,51.4223,-4.315956
UNGAP,52.358192,-1.394158
UNIGO,53.561111,-1.560833
UNIRE,42.555553,-70.881544
UNISU,55.407189,-6.040892
UNIWY,41.344289,-70.537033
UNKER,43.348664,-72.244583
UNLID,51.209167,-10.724722
UNMIP,42.840411,-74.224347
UNNAC,37.756067,-76.551161
UNOLY,42.006333,-77.141558
UNOSE,41.238814,-76.934458
UNPOT,38.179342,-10.0
UNSLD,39.191114,-76.795525
UNSOL,41.158889,-4.611111
UNTAL,54.909778,-1.739797
UNTER,41.838072,-71.46475
UNUKI,49.796828,-2.107661
UNURO,55.353056,-3.350556
UNUYE,45.067725,-68.439556
UNVIL,41.028339,-74.046408
UNYAD,39.8189,-73.0365
UNZIB,51.491561,-1.989156
UPALO,48.910278,-1.751944
UPBID,35.151433,-77.845869
UPCAB,50.89675,-6.317103
UPDIZ,44.488256,-69.917586
UPDUK,52.574072,-0.941697
UPEDE,45.103778,-73.140392
UPESY,43.373919,-72.453658
UPEYA,42.963833,-71.751333
UPGET,56.659722,-2.013889
UPKAT,38.9664,-9.036681
UPKON,72.972981,-56.293008
UPLAB,58.887261,-3.242347
UPLOM,51.785667,-8.689972
UPMOP,55.025469,-1.362997
UPMUP,36.0,-5.0
UPRIL,43.756617,-78.839
UPTON,53.586944,-1.300717
UPTWN,40.790642,-72.798856
UPUCO,43.06595,-78.613467
UPUJE,44.892806,-70.57795
UPULO,39.043769,-7.651956
UPZET,39.010611,-27.13075
UQF41,70.689144,-52.407728
UQF51,70.796967,-52.956739
UQI41,70.639742,-52.1466
UQI51,70.870161,-53.076006
UQM41,70.7324,-52.639086
UQM51,70.750644,-52.731775
UQT41,70.711714,-52.021592
URACI,42.652786,-73.958431
URATU,36.696083,-25.153889
UREDI,39.859722,-6.393333
UREKU,43.477,-1.373694
URESY,39.192775,-75.711486
UREZI,42.286131,-75.973636
URITI,48.789611,-2.284444
URKOR,49.506778,-62.047603
URKUL,45.656725,-61.499617
URKUV,49.383333,-57.321167
URLAG,45.359244,-75.348197
URLAT,49.212567,-77.10605
URLAW,41.086775,-76.005672
URLEN,56.728325,-76.480156
URLIB,45.113097,-74.35065
URLIM,44.273683,-78.121567
URLOX,47.597525,-61.849028
URMOB,53.948514,-72.659342
URMOM,43.666936,-79.841214
URMUM,44.296803,-76.604542
URNAB,60.124964,-77.321158
URNAK,48.660508,-71.846508
URNEX,48.846119,-76.926425
URNID,46.191511,-63.103456
URNIK,47.225072,-72.646417
URNIV,48.333647,-71.129058
URNOD,47.669433,-52.807842
URNOZ,41.636692,-79.958381
URNUD,51.216742,-58.655725
URNUK,49.341647,-62.014686
URNUL,53.2455,-60.546
URNUT,46.476447,-63.796697
UROGO,43.933028,-0.206056
UROUT,40.366256,-75.940825
URPAL,44.273439,-76.514006
URPEV,72.670333,-78.160333
URPEX,46.483175,-72.564092
URPIL,44.907483,-65.128672
URPIM,46.193261,-64.593275
URPIR,48.413564,-68.790467
URPOP,59.88085,-77.209322
URRIF,40.242306,-3.746306
URSAV,50.264756,-62.010131
URSEP,45.973028,-66.397625
URSOL,62.101669,-75.687169
URSOP,48.508606,-78.142372
URSOX,72.7552,-77.877344
URTAK,58.466667,-58.0
URTAT,46.765833,-71.430156
URTEB,48.332708,-71.056769
URTEJ,43.218047,-71.559742
URTEP,46.230053,-63.138547
URTIK,66.206803,-65.652503
URTIT,45.845658,-66.672372
URTOL,61.600775,-72.956083
URTOR,43.927064,-60.054703
URTOT,46.165425,-64.615919
URUKU,65.456417,-36.705169
URUNA,43.355,-1.740278
URVAK,46.844331,-71.317078
URVEK,44.492386,-65.854547
